grid_id,name,wikipedia_url,email_address,established
grid.5633.3,Adam Mickiewicz University in Poznań,http://en.wikipedia.org/wiki/Adam_Mickiewicz_University_in_Pozna%C5%84,,1919
grid.5637.7,Oldenburger Institut für Informatik,http://en.wikipedia.org/wiki/OFFIS,,1991
grid.5640.7,Linköping University,http://en.wikipedia.org/wiki/Link%C3%B6ping_University,,1969
grid.5645.2,Erasmus University Medical Center,https://en.wikipedia.org/wiki/Erasmus_MC,,2011
grid.5650.6,Academic Medical Center,https://en.wikipedia.org/wiki/Academic_Medical_Center,,1983
grid.5659.f,University of Paderborn,http://en.wikipedia.org/wiki/University_of_Paderborn,,1972
grid.5675.1,Technical University of Dortmund,http://en.wikipedia.org/wiki/Technical_University_of_Dortmund,,1968
grid.5676.2,Grenoble Institute of Technology,https://en.wikipedia.org/wiki/Grenoble_Institute_of_Technology,,1892
grid.5681.a,University of Applied Sciences of Western Switzerland,http://en.wikipedia.org/wiki/University_of_Applied_Sciences_Western_Switzerland,,1998
grid.5685.e,University of York,http://en.wikipedia.org/wiki/University_of_York,"",1963
grid.5690.a,Technical University of Madrid,http://en.wikipedia.org/wiki/Technical_University_of_Madrid,"",1971
grid.5718.b,University of Duisburg-Essen,http://en.wikipedia.org/wiki/University_of_Duisburg-Essen,,1654
grid.5719.a,University of Stuttgart,http://en.wikipedia.org/wiki/University_of_Stuttgart,,1829
grid.5734.5,University of Bern,http://en.wikipedia.org/wiki/University_of_Bern,"",1834
grid.5740.6,Consorzio Pisa Ricerche,"",,1987
grid.5771.4,University of Innsbruck,http://en.wikipedia.org/wiki/University_of_Innsbruck,"",1669
grid.5801.c,Swiss Federal Institute of Technology in Zurich,http://en.wikipedia.org/wiki/ETH_Zurich,,1855
grid.5802.f,Johannes Gutenberg University of Mainz,http://en.wikipedia.org/wiki/University_of_Mainz,,1946
grid.5805.8,Pierre and Marie Curie University,http://en.wikipedia.org/wiki/Pierre_and_Marie_Curie_University,,1971
grid.5807.a,Otto-von-Guericke University Magdeburg,http://en.wikipedia.org/wiki/Otto-von-Guericke_University_Magdeburg,"",1993
grid.5808.5,University of Porto,http://en.wikipedia.org/wiki/University_of_Porto,"",1911
grid.5809.4,IVL - Swedish Environmental Research Institute,"",,1966
grid.5836.8,University of Siegen,http://en.wikipedia.org/wiki/University_of_Siegen,,1972
grid.5841.8,University of Barcelona,http://en.wikipedia.org/wiki/University_of_Barcelona,,1450
grid.5842.b,University of Paris-Sud,http://en.wikipedia.org/wiki/University_of_Paris-Sud,,1971
grid.5846.f,University of Hertfordshire,http://en.wikipedia.org/wiki/University_of_Hertfordshire,,1952
grid.5853.b,Institute of Photonic Sciences,https://en.wikipedia.org/wiki/ICFO_%E2%80%93_The_Institute_of_Photonic_Sciences,,2002
grid.5855.d,empirica - Communication and Technology Research,"","",1988
grid.5884.1,Sheffield Hallam University,http://en.wikipedia.org/wiki/Sheffield_Hallam_University,,1843
grid.5887.2,NXP (Netherlands),"",,
grid.5892.6,University of Koblenz and Landau,http://en.wikipedia.org/wiki/University_of_Koblenz_and_Landau,,1990
grid.5911.c,Volvo (Sweden),,,
grid.5924.a,University of Navarra,http://en.wikipedia.org/wiki/University_of_Navarra,"",1952
grid.5942.a,Elettra Sincrotrone Trieste,https://en.wikipedia.org/wiki/ELETTRA,,
grid.5947.f,Norwegian University of Science and Technology,http://en.wikipedia.org/wiki/Norwegian_University_of_Science_and_Technology,"",1996
grid.5949.1,University of Münster,http://en.wikipedia.org/wiki/University_of_M%C3%BCnster,,1780
grid.5963.9,University of Freiburg,http://en.wikipedia.org/wiki/University_of_Freiburg,,1457
grid.5970.b,International School for Advanced Studies,https://en.wikipedia.org/wiki/International_School_for_Advanced_Studies,,1978
grid.5991.4,Paul Scherrer Institute,https://en.wikipedia.org/wiki/Paul_Scherrer_Institute,,1988
grid.5997.2,"British Steel, Swinden Technology Centre","",,
grid.6045.7,National Institute for Nuclear Physics (INFN),http://en.wikipedia.org/wiki/Istituto_Nazionale_di_Fisica_Nucleare,"",1951
grid.6050.3,Societe De Mathematiques Appliquees Et De Sciences Humaines,"",,1976
grid.6054.7,Centrum Wiskunde & Informatica,https://en.wikipedia.org/wiki/Centrum_Wiskunde_%26_Informatica,,1946
grid.6057.4,Swedish Meteorological and Hydrological Institute,https://en.wikipedia.org/wiki/Swedish_Meteorological_and_Hydrological_Institute,,1971
grid.6066.6,Energias de Portugal (Portugal),,,
grid.6068.8,Societe Nationale Des Chemins De Fer Francais (France),,,
grid.6078.9,National Aerospace Laboratory,http://en.wikipedia.org/wiki/National_Aerospace_Laboratory,,1961
grid.6083.d,National Centre of Scientific Research Demokritos,https://en.wikipedia.org/wiki/National_Centre_of_Scientific_Research_%22Demokritos%22,,1959
grid.6093.c,Scuola Normale Superiore di Pisa,http://en.wikipedia.org/wiki/Scuola_Normale_Superiore_di_Pisa,,1810
grid.6094.b,SP Technical Research Institute,https://en.wikipedia.org/wiki/SP_Technical_Research_Institute_of_Sweden,"",
grid.6137.3,Solvay (Belgium),"",,
grid.6142.1,"National University of Ireland, Galway","http://en.wikipedia.org/wiki/National_University_of_Ireland,_Galway",,1845
grid.6162.3,Ramon Llull University,http://en.wikipedia.org/wiki/Ramon_Llull_University,,1990
grid.6190.e,University of Cologne,http://en.wikipedia.org/wiki/University_of_Cologne,,1388
grid.6203.7,Statens Serum Institut,https://en.wikipedia.org/wiki/Statens_Serum_Institut,,1902
grid.6214.1,University of Twente,http://en.wikipedia.org/wiki/University_of_Twente,,1961
grid.6227.1,University of Technology of Compiègne,http://en.wikipedia.org/wiki/University_of_Technology_of_Compi%C3%A8gne,,1972
grid.6228.e,European Road Transport Telematics Implementation Co-Ordination,"",,1991
grid.6268.a,University of Bradford,http://en.wikipedia.org/wiki/University_of_Bradford,"",1966
grid.6276.5,Centro Ricerche FIAT,"",,1978
grid.6279.a,Jean Monnet University,http://en.wikipedia.org/wiki/Jean_Monnet_University,,1989
grid.6282.e,Transport Research Centre,"",,1992
grid.6287.b,Arttic,"",,1987
grid.6289.5,University of Western Brittany,http://en.wikipedia.org/wiki/University_of_Western_Brittany,,1971
grid.6290.d,Alcatel-Lucent (Germany),"","",2006
grid.6292.f,University of Bologna,http://en.wikipedia.org/wiki/University_of_Bologna,"",1088
grid.6303.6,Innventia (Sweden),"",,1942
grid.6312.6,University of Vigo,http://en.wikipedia.org/wiki/University_of_Vigo,,1990
grid.6324.3,VTT Technical Research Centre of Finland,https://en.wikipedia.org/wiki/VTT_Technical_Research_Centre_of_Finland,,1942
grid.6341.0,Swedish University of Agricultural Sciences,http://en.wikipedia.org/wiki/Swedish_University_of_Agricultural_Sciences,,1977
grid.6357.7,Suranaree University of Technology,https://en.wikipedia.org/wiki/Suranaree_University_of_Technology,,1990
grid.6363.0,Charité,http://en.wikipedia.org/wiki/Charit%C3%A9,,1710
grid.6374.6,University of Wolverhampton,http://en.wikipedia.org/wiki/University_of_Wolverhampton,,1851
grid.6383.e,Swedish Institute of Computer Science,https://en.wikipedia.org/wiki/Swedish_Institute_of_Computer_Science,,1985
grid.6385.8,Deltares,"",,2008
grid.6390.c,École Normale Supérieure de Cachan,https://en.wikipedia.org/wiki/%C3%89cole_normale_sup%C3%A9rieure_de_Cachan,,1892
grid.6401.3,Stazione Zoologica Anton Dohrn,https://en.wikipedia.org/wiki/Stazione_Zoologica,,1872
grid.6407.5,Norwegian Institute for Water Research,https://en.wikipedia.org/wiki/Norwegian_Institute_for_Water_Research,,1958
grid.6408.a,Marine Institute,https://en.wikipedia.org/wiki/Marine_Institute_Ireland,,1991
grid.6435.4,Teagasc - The Irish Agriculture and Food Development Authority,https://en.wikipedia.org/wiki/Teagasc,,1988
grid.6441.7,Vilnius University,http://en.wikipedia.org/wiki/Vilnius_University,"",1579
grid.6451.6,Technion – Israel Institute of Technology,http://en.wikipedia.org/wiki/Technion_%E2%80%93_Israel_Institute_of_Technology,,1912
grid.6467.3,Tecnatom (Spain),,,
grid.6477.2,Tecnomare,"",,1971
grid.6484.e,Teer Coatings (United Kingdom),"",,1985
grid.6496.d,Tekniker,"",,1981
grid.6518.a,University of the West of England,http://en.wikipedia.org/wiki/University_of_the_West_of_England,"",1992
grid.6520.1,University of Namur,http://en.wikipedia.org/wiki/Universit%C3%A9_de_Namur,,1831
grid.6530.0,University of Rome Tor Vergata,http://en.wikipedia.org/wiki/University_of_Rome_Tor_Vergata,,1982
grid.6533.3,Nokia (Finland),https://en.wikipedia.org/wiki/Nokia,,1865
grid.6546.1,Technical University of Darmstadt,http://en.wikipedia.org/wiki/Technische_Universit%C3%A4t_Darmstadt,"",1877
grid.6553.5,Ilmenau University of Technology,http://en.wikipedia.org/wiki/Technische_Universit%C3%A4t_Ilmenau,"",1894
grid.6569.c,Volkswagen Group (Germany),http://en.wikipedia.org/wiki/Volkswagen_Group,,1937
grid.6571.5,Loughborough University,http://en.wikipedia.org/wiki/Loughborough_University,,1909
grid.6572.6,University of Birmingham,http://en.wikipedia.org/wiki/University_of_Birmingham,"",1900
grid.6575.1,Fundacion Cidaut,"",,1993
grid.6582.9,University of Ulm,http://en.wikipedia.org/wiki/University_of_Ulm,,1967
grid.6583.8,University of Veterinary Medicine Vienna,http://en.wikipedia.org/wiki/University_of_Veterinary_Medicine_Vienna,"",1767
grid.6584.f,Robert Bosch (Germany),http://en.wikipedia.org/wiki/Robert_Bosch_GmbH,"",1886
grid.6603.3,University of Cyprus,http://en.wikipedia.org/wiki/University_of_Cyprus,,1989
grid.6606.6,Multitel,"",,1999
grid.6612.3,University of Basel,http://en.wikipedia.org/wiki/University_of_Basel,"",1460
grid.6615.4,ThyssenKrupp (Germany),http://en.wikipedia.org/wiki/ThyssenKrupp,,1842
grid.6625.7,STMicroelectronics (France),,,
grid.6652.7,Czech Technical University in Prague,http://en.wikipedia.org/wiki/Czech_Technical_University_in_Prague,,1707
grid.6717.7,Flemish Institute for Technological Research,https://en.wikipedia.org/wiki/Flemish_Institute_for_Technological_Research,,1991
grid.6722.1,Transport Research Laboratory (United Kingdom),http://en.wikipedia.org/wiki/Transport_Research_Laboratory,,1933
grid.6734.6,Technical University of Berlin,http://en.wikipedia.org/wiki/Technical_University_of_Berlin,,1946
grid.6738.a,Braunschweig University of Technology,http://en.wikipedia.org/wiki/Braunschweig_University_of_Technology,"",1745
grid.6759.d,Budapest University of Technology and Economics,http://en.wikipedia.org/wiki/Budapest_University_of_Technology_and_Economics,"",1782
grid.6809.7,Technical University of Crete,http://en.wikipedia.org/wiki/Technical_University_of_Crete,,1977
grid.6810.f,Chemnitz University of Technology,http://en.wikipedia.org/wiki/Chemnitz_University_of_Technology,"",1836
grid.6827.b,Technical University of Cluj-Napoca,http://en.wikipedia.org/wiki/Technical_University_of_Cluj-Napoca,,1920
grid.6835.8,Universitat Politècnica de Catalunya,http://en.wikipedia.org/wiki/Polytechnic_University_of_Catalonia,"",1971
grid.6852.9,Eindhoven University of Technology,http://en.wikipedia.org/wiki/Eindhoven_University_of_Technology,,1956
grid.6862.a,Freiberg University Of Mining And Technology,http://en.wikipedia.org/wiki/Freiberg_University_of_Mining_and_Technology,"",1765
grid.6868.0,Gdańsk University of Technology,http://en.wikipedia.org/wiki/Gda%C5%84sk_University_of_Technology,,1904
grid.6884.2,Hamburg University of Technology,http://en.wikipedia.org/wiki/Technical_University_of_Hamburg,"",1978
grid.6890.7,Technical University of Horticulture and Food Industry,"",,
grid.6899.e,Gheorghe Asachi Technical University of Iași,http://en.wikipedia.org/wiki/Gheorghe_Asachi_Technical_University_of_Ia%C8%99i,,1937
grid.6901.e,Kaunas University of Technology,http://en.wikipedia.org/wiki/Kaunas_University_of_Technology,"",1922
grid.6903.c,Technical University of Košice,http://en.wikipedia.org/wiki/Technical_University_of_Ko%C5%A1ice,,1952
grid.6906.9,Erasmus University Rotterdam,http://en.wikipedia.org/wiki/Erasmus_University_Rotterdam,,1913
grid.6912.c,Technical University of Liberec,http://en.wikipedia.org/wiki/Technical_University_of_Liberec,,1953
grid.6926.b,Luleå University of Technology,http://en.wikipedia.org/wiki/Lule%C3%A5_University_of_Technology,,1971
grid.6933.f,Institut Technologique Forêt Cellulose Bois-construction Ameublement,"",,1952
grid.6935.9,Middle East Technical University,http://en.wikipedia.org/wiki/Middle_East_Technical_University,,1956
grid.6936.a,Technical University Munich,http://en.wikipedia.org/wiki/Technische_Universit%C3%A4t_M%C3%BCnchen,,1868
grid.6963.a,Poznań University of Technology,http://en.wikipedia.org/wiki/Pozna%C5%84_University_of_Technology,,1919
grid.6968.1,Turbomeca (France),,,
grid.6973.b,Riga Technical University,http://en.wikipedia.org/wiki/Riga_Technical_University,,1862
grid.6975.d,Finnish Institute of Occupational Health,https://en.wikipedia.org/wiki/Finnish_Institute_of_Occupational_Health,,1945
grid.6977.f,Angel Kanchev University of Ruse,http://en.wikipedia.org/wiki/University_of_Ruse,,1995
grid.6979.1,Silesian University of Technology,http://en.wikipedia.org/wiki/Silesian_University_of_Technology,,1945
grid.6981.6,Technical University of Sofia,"http://en.wikipedia.org/wiki/Technical_University,_Sofia",,1945
grid.6986.1,Tampere University of Technology,http://en.wikipedia.org/wiki/Tampere_University_of_Technology,"",1972
grid.6988.f,Tallinn University of Technology,http://en.wikipedia.org/wiki/Tallinn_University_of_Technology,,1918
grid.6992.4,Polytechnic University of Timişoara,http://en.wikipedia.org/wiki/Politehnica_University_of_Timi%C8%99oara,"",1920
grid.7005.2,Wrocław University of Technology,http://en.wikipedia.org/wiki/Wroc%C5%82aw_University_of_Technology,,1910
grid.7010.6,Marche Polytechnic University,http://en.wikipedia.org/wiki/Marche_Polytechnic_University,"",1959
grid.7039.d,University of Salzburg,http://en.wikipedia.org/wiki/University_of_Salzburg,"",1622
grid.7048.b,Aarhus University,http://en.wikipedia.org/wiki/Aarhus_University,,1928
grid.7080.f,Autonomous University of Barcelona,http://en.wikipedia.org/wiki/Autonomous_University_of_Barcelona,,1968
grid.7088.7,Enterprise Ireland,https://en.wikipedia.org/wiki/Enterprise_Ireland,,1998
grid.7107.1,University of Aberdeen,http://en.wikipedia.org/wiki/University_of_Aberdeen,"",1495
grid.7110.7,University of Sunderland,http://en.wikipedia.org/wiki/University_of_Sunderland,"",1992
grid.7112.5,Mendel University Brno,http://en.wikipedia.org/wiki/Mendel_University_Brno,,1919
grid.7114.3,"University of Architecture, Civil Engineering and Geodesy","http://en.wikipedia.org/wiki/University_of_Architecture,_Civil_Engineering_and_Geodesy","",1942
grid.7119.e,Austral University of Chile,http://en.wikipedia.org/wiki/Austral_University_of_Chile,,1954
grid.7122.6,University of Debrecen,http://en.wikipedia.org/wiki/University_of_Debrecen,"",1538
grid.7123.7,Addis Ababa University,http://en.wikipedia.org/wiki/Addis_Ababa_University,,1950
grid.7130.5,Prince of Songkla University,http://en.wikipedia.org/wiki/Prince_of_Songkla_University,,1967
grid.7132.7,Chiang Mai University,http://en.wikipedia.org/wiki/Chiang_Mai_University,"",1964
grid.7143.1,Odense University Hospital,https://en.wikipedia.org/wiki/Odense_University_Hospital,,1912
grid.7144.6,University of the Aegean,http://en.wikipedia.org/wiki/University_of_the_Aegean,,1984
grid.7147.5,Aga Khan University,http://en.wikipedia.org/wiki/Aga_Khan_University,,1983
grid.7149.b,University of Belgrade,http://en.wikipedia.org/wiki/University_of_Belgrade,"",1808
grid.7151.2,Chaudhary Charan Singh Haryana Agricultural University,http://en.wikipedia.org/wiki/Chaudhary_Charan_Singh_Haryana_Agricultural_University,"",1970
grid.7155.6,Alexandria University,http://en.wikipedia.org/wiki/Alexandria_University,,1938
grid.7157.4,University of Algarve,http://en.wikipedia.org/wiki/University_of_the_Algarve,,1970
grid.7159.a,University of Alcalá,http://en.wikipedia.org/wiki/University_of_Alcal%C3%A1,,1499
grid.7177.6,University of Amsterdam,http://en.wikipedia.org/wiki/University_of_Amsterdam,"",1632
grid.7188.6,University of the Mediterranean,http://en.wikipedia.org/wiki/University_of_the_Mediterranean,"",1413
grid.7220.7,Universidad Autónoma Metropolitana,http://en.wikipedia.org/wiki/Universidad_Aut%C3%B3noma_Metropolitana,"",1974
grid.7240.1,Ca Foscari University of Venice,http://en.wikipedia.org/wiki/Ca'_Foscari_University_of_Venice,"",1868
grid.7247.6,Universidad de Los Andes,http://en.wikipedia.org/wiki/University_of_Los_Andes_(Colombia),"",1948
grid.7252.2,University of Angers,http://en.wikipedia.org/wiki/University_of_Angers,,1356
grid.7256.6,Ankara University,http://en.wikipedia.org/wiki/Ankara_University,"",1946
grid.7269.a,Ain Shams University,http://en.wikipedia.org/wiki/Ain_Shams_University,,1950
grid.7273.1,Aston University,http://en.wikipedia.org/wiki/Aston_University,,1895
grid.7280.d,TuTech Innovation (Germany),"","",2004
grid.7307.3,University of Augsburg,http://en.wikipedia.org/wiki/University_of_Augsburg,,1970
grid.7310.5,University of Avignon,http://en.wikipedia.org/wiki/University_of_Avignon,"",1303
grid.7311.4,University of Aveiro,http://en.wikipedia.org/wiki/University_of_Aveiro,,1973
grid.7320.6,FORCE Technology (Denmark),,,
